TicketID,Status,ChangeDate,ActionType
T0000598,Resolved,2024-08-29 12:55:03.289422,Status Change
T0004299,Closed,2025-09-18 04:45:51.936796,Closed
T0000123,Closed,2024-07-14 15:14:00.502870,Closed
T0003944,Closed,2025-08-12 14:50:41.241934,Closed
T0002461,In Progress,2025-03-11 08:52:09.878206,Reassigned
T0001561,Closed,2024-12-10 06:44:12.333404,Closed
T0000956,Open,2024-10-04 08:57:48.524794,Assigned
T0003883,Pending User,2025-08-05 16:56:15.942927,Status Change
T0001630,Open,2024-12-15 03:18:48.524794,Created
T0001142,Open,2024-10-24 06:41:48.524794,Assigned
T0001501,Pending User,2024-12-03 11:31:10.242409,Status Change
T0005147,IN PROGRESS,2025-12-16 00:12:54.504214,status change
T0002361,Open,2025-02-27 04:20:48.524794,Assigned
T0000916,Resolved,2024-09-30 11:16:50.632755,Status Change
T0004242,In Progress,2025-09-14 09:16:13.737929,Status Change
T0001829,In progress,2025-01-07 19:03:25.567444,Reassigned
T0005179,Open,2025-12-19 06:03:48.524794,Created
T0003052,Resolved,2025-05-12 15:54:03.720529,Status Change
T0005128,Resolved,2025-12-13 22:50:18.159537,Status Change
T0000736,Closed,2024-09-12 05:11:59.184820,Closed
T0002595,Open,2025-03-25 00:43:48.524794,Created
T0004260,Closed,2025-09-17 06:06:59.270637,Closed
T0000196,Pending User,2024-07-22 08:56:16.677252,Status Change
T0005079,Open,2025-12-08 14:06:48.524794,Assigned
T0001474,Resolved,2024-11-28 21:56:05.306964,Status Change
T0001986,closed,2025-01-22 18:58:30.155105,Closed
T0003425,Open,2025-06-19 04:38:48.524794,Created
T0004837,Open,2025-11-15 07:17:48.524794,Created
T0001717,Open,2024-12-25 12:08:48.524794,Assigned
T0003290,Pending User,2025-06-05 22:18:59.768942,Status Change
T0002196,In Progress,2025-02-11 17:48:28.709502,Status Change
T0000068,Closed,2024-07-07 02:17:15.223580,Closed
T0000696,Open,2024-09-07 06:05:48.524794,CREATED
T0004609,IN PROGRESS,2025-10-21 08:26:55.917374,Status Change
T0002719,Resolved,2025-04-06 09:50:48.943767,Status Change
T0004022,Resolved,2025-08-19 12:06:22.761664,STATUS CHANGE
T0003529,Closed,2025-07-03 02:30:26.119350,Closed
T0003743,Closed,2025-07-20 16:13:32.884254,Closed
T0004087,pending user,2025-08-27 19:54:11.250497,Status Change
T0002617,Open,2025-03-27 10:57:48.524794,Assigned
T0002298,Closed,2025-02-20 08:21:08.143717,Closed
T0004393,Open,2025-09-27 05:38:48.524794,Created
T0003026,Pending_User,2025-05-10 13:31:39.109919,Status Change
T0001804,Resolved,2025-01-04 00:42:30.497921,Status Change
T0000961,Closed,2024-10-05 19:06:39.254792,Closed
T0000746,Open,2024-09-12 17:19:48.524794,Created
T0004556,Resolved,2025-10-17 08:37:37.844645,Status Change
T0001705,Open,2024-12-23 15:51:48.524794,Assigned
T0001126,Resolved,2024-10-23 02:48:40.049808,Status Change
T0001404,Open,2024-11-24 20:44:08.012669,Reopened
T0004270,Open,2025-09-14 17:24:48.524794,Assigned
T0002858,Pending User,2025-04-22 13:18:52.208222,Status Change
T0004360,Closed,2025-09-24 15:50:20.557105,Closed
T0005067,Open,2025-12-07 11:17:48.524794,Assigned
T0001100,In Progress,2024-10-20 18:44:00.935040,Status Change
T0004729,Open,2025-11-02 02:51:48.524794,Created
T0005057,Resolved,2025-12-07 11:58:57.139315,Status Change
T0000839,Closed,2024-09-24 20:06:01.414438,Closed
T0004465,In Progress,2025-10-07 05:59:37.102325,Status Change
T0001462,Open,2024-11-27 01:12:48.524794,Created
T0004699,Closed,2025-10-29 23:35:04.966133,Closed
T0000337,Open,2024-08-02 07:52:48.524794,Assigned
T0002367,Resolved,2025-03-01 16:53:51.265135,Status Change
T0000722,Closed,2024-09-10 21:23:55.567281,Closed
T0002301,In Progress,2025-02-21 20:41:30.317340,Status Change
T0004358,In Progress,2025-09-24 02:17:13.761731,Status Change
T0003819,Resolved,2025-07-31 04:36:12.858718,Status Change
T0004313,Resolved,2025-09-21 01:15:15.424631,Status Change
T0004038,Open,2025-08-21 10:48:48.524794,Created
T0000839,Resolved,2024-09-22 16:08:09.380645,Status Change
T0003230,Pending User,2025-05-30 08:05:00.912326,Status Change
T0003653,Resolved,2025-07-11 16:59:36.984978,Status Change
T0004074,Pending User,2025-08-26 02:58:53.079582,Status Change
T0003340,Pending User,2025-06-09 19:25:28.927049,Status Change
T0002087,Pending User,2025-01-31 04:25:21.975629,Status Change
T0002451,Open,2025-03-09 01:20:48.524794,Assigned
T0004227,Resolved,2025-09-11 23:10:58.626510,Status Change
T0004654,Pending User,2025-10-27 08:19:21.125348,Status Change
T0002307,Open,2025-02-21 01:39:48.524794,Assigned
T0003370,In progress,2025-06-14 03:16:08.346148,Status Change
T0001484,Closed,2024-11-29 13:21:27.604972,closed
T0000085,Resolved,2024-07-11 02:11:19.530749,Status Change
T0003087,Open,2025-05-15 18:48:48.524794,Assigned
T0003891,Open,2025-08-05 06:52:48.524794,Created
T0002750,In Progress,2025-04-12 00:07:27.112461,Status Change
T0002623,Open,2025-03-31 18:32:55.670440,Reopened
T0004238,In Progress,2025-09-12 07:20:48.532070,Reassigned
T0000651,Resolved,2024-09-03 14:34:10.943006,Status Change
T0001553,Open,2024-12-07 02:52:48.524794,ASSIGNED
T0002768,Pending User,2025-04-13 10:53:09.666840,Status Change
T0005152,Closed,2025-12-17 06:02:06.071454,Closed
T0003643,Closed,2025-07-10 10:02:48.079759,Closed
T0000675,Open,2024-09-05 03:44:48.524794,Created
T0004671,Open,2025-10-26 04:17:48.524794,ASSIGNED
T0001367,Open,2024-11-16 20:23:48.524794,Created
T0003437,Closed,2025-06-22 21:09:54.277687,Closed
T0000548,Open,2024-08-22 16:30:48.524794,Created
T0003024,Open,2025-05-09 04:20:48.524794,Assigned
T0004675,Open,2025-10-26 17:58:48.524794,Assigned
T0003722,Open,2025-07-17 11:27:48.524794,Assigned
T0000286,Open,2024-07-29 00:30:48.524794,Created
T0003124,Open,2025-05-18 14:19:48.524794,Created
T0001028,Open,2024-10-12 05:47:48.524794,Created
T0002089,Open,2025-01-30 11:28:48.524794,Created
T0004056,Resolved,2025-08-24 03:47:43.759096,Status Change
T0002550,OPEN,2025-03-19 20:32:48.524794,Assigned
T0000268,Open,2024-07-27 10:16:48.524794,Assigned
T0004406,Open,2025-09-28 14:41:48.524794,Created
T0004488,Resolved,2025-10-08 18:56:36.627038,status change
T0000593,Open,2024-08-27 12:20:48.524794,Assigned
T0004505,Open,2025-10-09 22:50:48.524794,Assigned
T0004947,Open,2025-11-26 09:26:48.524794,Created
T0001930,In Progress,2025-01-17 07:54:32.126393,Status Change
T0003525,Resolved,2025-06-30 08:29:47.536071,Status Change
T0004666,PENDING USER,2025-10-27 02:55:21.523680,Status Change
T0004237,Open,2025-09-11 08:37:48.524794,Assigned
T0001319,In Progress,2024-11-13 05:16:02.178038,Status Change
T0000986,Pending User,2024-10-07 09:09:47.442744,Status Change
T0003278,Pending User,2025-06-03 14:55:33.353955,status change
T0004967,Pending User,2025-11-30 09:57:04.547116,Status Change
T0003319,Pending User,2025-06-10 05:25:46.819917,Status Change
T0002319,Open,2025-02-22 06:18:48.524794,Created
T0002125,Open,2025-02-03 02:29:48.524794,Assigned
T0002684,In progress,2025-04-03 12:09:07.137917,Status Change
T0002111,Open,2025-02-01 15:53:48.524794,Assigned
T0003798,Open,2025-07-27 13:41:48.524794,Assigned
T0004305,Open,2025-09-17 23:08:48.524794,Assigned
T0001254,Resolved,2024-11-06 05:07:49.562624,Status Change
T0002737,Open,2025-04-08 04:02:48.524794,Assigned
T0003686,Open,2025-07-13 21:31:48.524794,Created
T0002094,Open,2025-01-31 03:04:48.524794,Assigned
T0003181,Closed,2025-05-26 02:37:04.391926,Closed
T0001160,Open,2024-10-26 14:18:48.524794,created
T0002021,Open,2025-01-25 02:21:48.524794,Assigned
T0004183,Open,2025-09-06 10:26:48.524794,CREATED
T0003630,Open,2025-07-08 12:33:48.524794,Created
T0003789,In Progress,2025-07-27 08:05:16.594862,Reassigned
T0004806,Open,2025-11-12 04:41:48.524794,Created
T0003309,Pending User,2025-06-07 14:34:04.101105,Status Change
T0004762,Open,2025-11-05 16:54:48.524794,Created
T0000561,Open,2024-08-23 23:51:48.524794,Assigned
T0001990,Open,2025-01-21 17:28:48.524794,Assigned
T0004926,Pending User,2025-11-25 19:35:28.193849,Status Change
T0002287,In Progress,2025-02-20 13:37:29.738946,Status Change
T0001685,Open,2024-12-21 18:38:48.524794,Assigned
T0004009,Resolved,2025-08-19 00:15:51.640492,Status Change
T0000205,Open,2024-07-20 22:52:48.524794,Assigned
T0003630,Pending User,2025-07-09 16:30:18.358781,Status Change
T0001795,Resolved,2025-01-03 01:35:09.073542,Status Change
T0001335,In Progress,2024-11-14 18:55:03.221842,Status Change
T0004275,Open,2025-09-15 05:29:48.524794,Assigned
T0004019,Resolved,2025-08-20 04:15:34.733071,STATUS CHANGE
T0004365,Closed,2025-09-25 10:55:01.258173,Closed
T0003967,Open,2025-08-14 01:53:48.524794,Created
T0004165,Closed,2025-09-06 05:33:24.129302,Closed
T0001531,Open,2024-12-04 21:05:48.524794,Assigned
T0001831,Resolved,2025-01-06 08:26:58.367139,Status Change
T0000990,In Progress,2024-10-09 10:17:44.595813,Status Change
T0000621,In Progress,2024-09-03 07:20:32.408109,Reassigned
T0003302,Pending User,2025-06-05 23:09:02.959099,Status Change
T0000774,Resolved,2024-09-15 13:58:12.075638,Status Change
T0002022,PENDING USER,2025-01-27 03:33:40.042526,Status Change
T0000130,PENDING USER,2024-07-14 10:33:29.707169,Status Change
T0002494,Open,2025-03-13 19:47:48.524794,Assigned
T0002055,Open,2025-01-28 01:48:48.524794,Created
T0003724,Closed,2025-07-19 00:59:30.503111,Closed
T0001994,Closed,2025-01-22 18:07:15.970892,Closed
T0004814,Resolved,2025-11-13 15:06:14.253980,Status Change
T0001813,open,2025-01-03 02:02:48.524794,Created
T0003474,Open,2025-06-23 00:29:48.524794,Created
T0002641,Open,2025-03-29 17:53:48.524794,Assigned
T0001318,Open,2024-11-11 14:27:48.524794,Assigned
T0002859,Resolved,2025-04-23 07:38:46.271349,Status Change
T0002734,Pending User,2025-04-08 07:03:30.787884,Status Change
T0001328,Open,2024-11-12 18:22:48.524794,Created
T0001869,CLOSED,2025-01-14 04:25:09.744043,Closed
T0002890,Resolved,2025-04-26 15:53:05.707861,Status Change
T0003604,Resolved,2025-07-07 01:02:45.640157,Status Change
T0001045,Pending User,2024-10-15 04:44:34.979500,Status Change
T0004301,Resolved,2025-09-19 03:14:49.703864,Status Change
T0002876,Open,2025-04-24 00:25:48.524794,Created
T0003786,Open,2025-07-25 22:18:48.524794,Created
T0002209,Open,2025-02-11 01:22:48.524794,Created
T0000807,Resolved,2024-09-20 06:31:31.700876,Status Change
T0002937,In Progress,2025-05-01 20:18:01.761494,Status Change
T0004799,Open,2025-11-11 19:31:48.524794,Assigned
T0005073,In Progress,2025-12-10 09:54:15.327195,Status Change
T0004578,Pending User,2025-10-18 13:21:59.612111,Status Change
T0001028,Resolved,2024-10-12 21:39:22.981773,Status Change
T0004361,Closed,2025-09-25 12:14:03.059486,Closed
T0001093,Open,2024-10-18 17:02:48.524794,CREATED
T0001228,Open,2024-11-02 14:16:48.524794,Assigned
T0000712,Open,2024-09-08 15:59:48.524794,Created
T0004128,Open,2025-09-01 10:18:48.524794,Created
T0005104,In Progress,2025-12-12 21:42:41.991076,Status Change
T0003186,Open,2025-05-24 20:35:48.524794,Assigned
T0000958,In Progress,2024-10-05 06:31:30.605751,Status Change
T0004241,Open,2025-09-12 01:24:48.524794,Assigned
T0001663,Pending User,2024-12-19 18:16:58.111949,Status Change
T0001909,Open,2025-01-13 15:59:48.524794,Assigned
T0001665,Open,2024-12-18 21:43:48.524794,Assigned
T0002096,Open,2025-01-31 06:37:48.524794,Assigned
T0003627,Pending User,2025-07-08 19:51:12.075090,Status Change
T0003724,In Progress,2025-07-18 03:45:31.859601,Status Change
T0001293,Open,2024-11-09 18:17:48.524794,Created
T0001356,Open,2024-11-16 05:03:48.524794,Created
T0002846,Open,2025-04-20 17:53:48.524794,Created
T0001930,Open,2025-01-15 17:20:48.524794,Assigned
T0002847,In Progress,2025-04-23 02:39:28.926002,Status Change
T0003522,Closed,2025-06-28 11:18:23.132942,Closed
T0001804,Open,2025-01-02 07:54:48.524794,Created
T0002272,In Progress,2025-02-18 11:47:44.973916,Status Change
T0003772,Resolved,2025-07-26 11:12:09.670688,Status Change
T0003177,In Progress,2025-05-23 18:39:31.943105,status change
T0002208,Closed,2025-02-11 02:48:42.033451,Closed
T0003889,Closed,2025-08-06 22:12:27.542615,Closed
T0000469,pending user,2024-08-14 00:04:58.881387,Status Change
T0005124,Open,2025-12-13 06:27:48.524794,Created
T0003056,Closed,2025-05-14 01:45:08.600073,Closed
T0003686,Pending User,2025-07-15 19:24:15.100098,Status Change
T0003877,Open,2025-08-04 00:49:48.524794,Created
T0002809,Closed,2025-04-22 19:52:21.646493,Closed
T0003742,In Progress,2025-07-22 18:26:26.759947,Status Change
T0003459,Open,2025-06-22 01:36:48.524794,Assigned
T0001288,Open,2024-11-09 09:24:48.524794,Assigned
T0000533,Open,2024-08-20 17:51:48.524794,Created
T0002721,Resolved,2025-04-07 01:32:59.429620,Status Change
T0004507,In Progress,2025-10-11 00:03:45.859568,Status Change
T0000090,Closed,2024-07-10 04:24:28.303758,Closed
T0004897,Open,2025-11-21 16:08:48.524794,Assigned
T0002132,Resolved,2025-02-06 18:58:38.166635,Status Change
T0005200,Open,2025-12-21 10:35:48.524794,Assigned
T0002534,Open,2025-03-18 05:09:48.524794,Assigned
T0004698,Open,2025-10-29 03:34:48.524794,Assigned
T0001827,Open,2025-01-04 12:31:48.524794,Created
T0001775,In Progress,2025-01-02 13:45:36.757315,Reassigned
T0005005,In progress,2025-12-03 15:02:13.286935,Status Change
T0004410,Open,2025-09-28 19:20:48.524794,Assigned
T0001997,Resolved,2025-01-24 07:37:19.039459,Status Change
T0002951,Pending User,2025-05-04 10:26:30.527961,Status Change
T0004520,Open,2025-10-11 09:28:48.524794,Assigned
T0002929,resolved,2025-05-02 02:59:03.525541,Status Change
T0000364,In Progress,2024-08-06 08:46:26.604723,Status Change
T0001942,Open,2025-01-16 15:20:48.524794,Assigned
T0003765,Closed,2025-07-23 17:58:54.543691,Closed
T0001407,Open,2024-11-22 06:12:48.524794,Created
T0002494,Closed,2025-03-14 05:55:54.065213,Closed
T0002436,Closed,2025-03-09 04:38:18.593544,Closed
T0001871,Open,2025-01-08 11:01:48.524794,Assigned
T0004788,Open,2025-11-09 03:32:48.524794,Assigned
T0002961,In Progress,2025-05-03 18:53:35.693914,Status Change
T0003358,Open,2025-06-11 10:14:48.524794,Assigned
T0003481,In Progress,2025-06-26 04:01:23.417974,Status Change
T0002770,In Progress,2025-04-14 10:43:01.940073,Status Change
T0002899,pending user,2025-04-26 19:28:33.044882,Status Change
T0003469,Pending User,2025-06-24 07:18:54.429546,Status Change
T0001842,Pending User,2025-01-07 22:15:39.685976,status change
T0005033,In Progress,2025-12-05 07:53:27.442240,Status Change
T0000856,Open,2024-09-24 17:30:48.524794,Assigned
T0004594,Closed,2025-10-22 01:16:04.626231,Closed
T0001296,Resolved,2024-11-11 16:08:24.872168,Status Change
T0003475,RESOLVED,2025-06-25 22:53:29.510974,Status Change
T0003789,Open,2025-07-26 06:08:48.524794,Created
T0003555,Open,2025-06-30 08:55:48.524794,Created
T0003698,Pending User,2025-07-17 13:07:24.321973,Status Change
T0001799,Resolved,2025-01-02 23:05:12.946362,Status Change
T0000174,Open,2024-07-18 07:50:48.524794,Assigned
T0001682,Open,2024-12-21 07:31:48.524794,ASSIGNED
T0001007,Open,2024-10-08 22:27:48.524794,ASSIGNED 
T0002627,Closed,2025-03-28 11:22:32.738319,Closed
T0001811,In Progress,2025-01-03 16:00:52.489405,Reassigned
T0004058,In Progress,2025-08-25 06:17:05.323702,Status Change
T0001424,Resolved,2024-11-24 17:36:16.034944,Status Change
T0004318,Open,2025-09-18 22:06:48.524794,Assigned
T0004234,IN PROGRESS,2025-09-11 13:59:19.347426,Status Change
T0002319,Pending_User,2025-02-22 17:54:33.915559,Status Change
T0001501,Resolved,2024-12-02 07:19:42.265508,Status Change
T0003909,Pending User,2025-08-08 16:14:40.587879,Status Change
T0002110,Closed,2025-02-02 06:47:11.084924,Closed
T0003900,Open,2025-08-07 12:21:48.524794,Created
T0003200,Closed,2025-05-26 04:32:42.879014,Closed
T0004619,Open,2025-10-21 01:32:48.524794,Assigned
T0003562,Pending User,2025-07-01 20:22:35.051300,Status Change
T0004785,Closed,2025-11-09 01:08:39.898541,Closed
T0004568,Pending User,2025-10-15 23:25:16.224155,Status Change
T0004918,Open,2025-11-23 08:33:48.524794,Created
T0001562,Open,2024-12-07 12:29:48.524794,Assigned
T0003414,Resolved,2025-06-19 21:15:42.244874,STATUS CHANGE
T0001940,Open,2025-01-16 11:01:48.524794,Created
T0003024,Resolved,2025-05-11 11:22:10.814297,Status Change
T0004739,Pending User,2025-11-03 13:07:50.014857,Status Change
T0003122,Resolved,2025-05-18 16:26:04.768977,Status Change
T0001498,Closed,2024-12-01 18:40:14.707195,Closed
T0005010,closed,2025-12-06 02:26:42.056811,Closed
T0000628,Pending User,2024-09-01 04:14:58.618958,Status Change
T0000740,Resolved,2024-09-12 22:12:52.175872,Status Change
T0001040,PENDING USER,2024-10-13 23:48:06.296614,Status Change
T0002162,Open,2025-02-06 14:22:48.524794,Created
T0000548,Open,2024-08-22 19:25:48.524794,Assigned
T0003999,Open,2025-08-16 20:26:48.524794,Created
T0002687,In Progress,2025-04-06 04:24:47.604166,Status Change
T0000815,Open,2024-09-19 20:38:48.524794,Created
T0002438,Open,2025-03-07 01:53:48.524794,Created
T0003466,Pending User,2025-06-24 19:57:16.032441,Status Change
T0002992,Open,2025-05-06 20:37:48.524794,Created
T0001440,Open,2024-11-24 22:55:48.524794,Assigned
T0002753,Closed,2025-04-11 00:14:46.278636,Closed
T0002136,Open,2025-02-04 13:49:48.524794,Assigned
T0004568,Resolved,2025-10-17 10:35:17.572187,Status Change
T0002022,Closed,2025-01-25 07:51:18.582024,Closed
T0004217,Pending User,2025-09-09 04:06:21.585991,Status Change
T0004553,Closed,2025-10-14 16:44:50.895522,Closed
T0000843,Open,2024-09-23 07:24:48.524794,Assigned
T0002347,Open,2025-02-25 08:13:48.524794,Created
T0001310,Resolved,2024-11-12 04:49:23.824339,Status Change
T0004186,Resolved,2025-09-07 23:29:41.817434,Status Change
T0000631,Open,2024-09-01 00:58:48.524794,Assigned
T0004015,Open,2025-08-18 21:46:48.524794,Assigned
T0002452,Closed,2025-03-09 16:10:05.669065,Closed
T0004128,Pending User,2025-09-03 05:30:18.136829,Status Change
T0000527,Resolved,2024-08-20 09:22:37.817229,Status Change
T0002970,In Progress,2025-05-05 14:35:27.205879,Reassigned
T0000721,Open,2024-09-09 12:35:48.524794,Assigned
T0003518,Resolved,2025-06-28 03:52:03.819684,Status Change
T0004355,Open,2025-09-23 00:06:48.524794,Created
T0005127,Open,2025-12-13 09:05:48.524794,Created
T0001978,Open,2025-01-20 16:51:48.524794,Assigned
T0003465,Open,2025-06-22 14:09:48.524794,Created
T0003719,Open,2025-07-17 06:39:48.524794,Created
T0000499,Open,2024-08-16 09:18:48.524794,Created 
T0001093,Pending User,2024-10-19 19:12:44.739556,Status Change
T0004320,Open,2025-09-19 01:25:48.524794,CREATED 
T0000578,OPEN,2024-08-25 12:53:48.524794,Assigned
T0000226,Open,2024-07-22 11:07:48.524794,Created
T0000403,Open,2024-08-07 16:24:48.524794,assigned
T0000863,Open,2024-09-24 23:51:48.524794,Created
T0001108,Open,2024-10-20 13:29:48.524794,Assigned
T0003686,Open,2025-07-13 23:47:48.524794,Assigned
T0002389,Open,2025-03-01 22:03:48.524794,Created
T0001707,Resolved,2024-12-25 10:36:43.420684,Status Change
T0004812,Open,2025-11-12 20:20:48.524794,Created
T0004051,Open,2025-08-22 22:13:48.524794,Assigned
T0003150,Open,2025-05-21 03:28:48.524794,Created
T0004358,Pending User,2025-09-24 15:51:35.001479,Status Change
T0004869,Closed,2025-11-18 23:57:52.768049,Closed
T0004322,Resolved,2025-09-20 04:42:44.360394,Status Change
T0000490,Open,2024-08-15 15:16:48.524794,Assigned
T0001145,Closed,2024-10-25 22:07:27.254938,CLOSED
T0004854,Open,2025-11-17 04:50:48.524794,Assigned
T0001855,Closed,2025-01-07 07:12:32.444818,Closed
T0003068,Closed,2025-05-13 12:44:19.095595,Closed
T0002474,Resolved,2025-03-12 08:12:03.916361,Status Change
